year,month,day,hour,O3_forecast,NO2_forecast,T_forecast,q_forecast,u_forecast,v_forecast,w_forecast,NO2_satellite,HCHO_satellite,ratio_satellite,O3_target,NO2_target
2019.00,9.00,29.00,3.00,39.50,36.47,22.82,8.52,-0.78,0.61,0.41,,,,16.15,11.00
2019.00,9.00,29.00,4.00,39.70,37.35,24.84,7.80,0.02,0.22,0.82,,,,24.50,11.38
2019.00,9.00,29.00,5.00,39.90,38.23,25.31,7.09,0.81,-0.16,1.23,,,,33.30,12.30
2019.00,9.00,29.00,6.00,40.09,39.11,26.03,6.37,1.61,-0.54,1.63,,,,34.60,12.40
2019.00,9.00,29.00,7.00,41.08,37.38,24.98,7.03,0.53,-0.39,2.04,,,,53.50,12.40
2019.00,9.00,29.00,8.00,42.06,35.64,24.83,7.69,-0.54,-0.23,2.45,,1.68,,43.45,15.05
2019.00,9.00,29.00,9.00,43.04,33.91,25.52,8.34,-1.62,-0.07,2.86,,,,49.08,12.88
2019.00,9.00,29.00,10.00,42.64,37.53,26.87,9.53,-1.96,0.69,2.25,,,,57.77,12.20
2019.00,9.00,29.00,11.00,42.24,41.16,26.96,10.73,-2.31,1.45,1.64,,,,48.85,10.70
2019.00,9.00,29.00,12.00,41.83,44.78,28.76,11.92,-2.66,2.21,1.04,,,,36.62,13.57
2019.00,9.00,29.00,13.00,52.31,35.72,29.09,10.68,-3.26,1.27,1.50,,,,32.08,19.23
2019.00,9.00,29.00,14.00,62.79,26.66,29.72,9.43,-3.86,0.32,1.97,,,,50.62,23.18
2019.00,9.00,29.00,15.00,73.27,17.60,30.01,8.19,-4.46,-0.62,2.43,,,,11.98,27.90
2019.00,9.00,29.00,16.00,63.05,20.96,29.43,8.47,-3.65,-0.24,2.61,,,,10.30,24.65
2019.00,9.00,29.00,17.00,52.82,24.32,29.31,8.76,-2.84,0.14,2.78,,,,10.95,19.80
2019.00,9.00,29.00,18.00,42.60,27.68,28.95,9.04,-2.04,0.53,2.96,,,,9.68,14.62
2019.00,9.00,29.00,19.00,42.06,30.30,28.94,8.60,-2.27,0.47,1.84,,,,11.42,18.15
2019.00,9.00,29.00,20.00,41.52,32.92,28.87,8.15,-2.49,0.42,0.73,,,,22.40,13.07
2019.00,9.00,29.00,21.00,40.98,35.54,28.83,7.71,-2.72,0.36,-0.39,,,,18.70,14.50
2019.00,9.00,29.00,22.00,46.64,35.90,29.44,7.53,-2.32,0.51,0.12,,,,16.35,12.68
2019.00,9.00,29.00,23.00,52.31,36.25,27.07,7.35,-1.92,0.65,0.64,,,,13.02,12.28
2023.00,1.00,10.00,0.00,40.96,74.81,15.79,16.77,-2.53,1.80,2.82,,,,2.02,29.15
2023.00,1.00,10.00,1.00,36.76,68.13,18.98,16.49,-1.47,1.84,1.99,,,,1.98,28.10
2023.00,1.00,10.00,2.00,32.56,61.45,17.87,16.22,-0.40,1.88,1.16,,,,2.77,24.48
2023.00,1.00,10.00,3.00,28.35,54.78,15.08,15.94,0.66,1.92,0.33,,,,2.97,28.38
2023.00,1.00,10.00,4.00,22.56,63.10,12.46,16.21,-0.27,1.02,0.42,,,,3.05,35.58
2023.00,1.00,10.00,5.00,16.77,71.42,13.80,16.48,-1.20,0.12,0.51,,,,3.02,33.70
2023.00,1.00,10.00,6.00,10.98,79.74,13.66,16.76,-2.13,-0.78,0.60,,,,4.45,25.45
2023.00,1.00,10.00,7.00,7.76,94.90,15.21,16.74,-2.25,-0.61,0.62,,,,6.32,31.05
2023.00,1.00,10.00,8.00,4.55,110.06,15.46,16.72,-2.37,-0.45,0.63,3.63,2.18,1.67,10.25,30.57
2023.00,1.00,10.00,9.00,1.34,125.22,16.57,16.70,-2.48,-0.28,0.64,,,,14.80,27.02
2023.00,1.00,10.00,10.00,11.44,113.02,20.00,16.34,-2.29,0.18,0.86,,,,17.55,24.05
2023.00,1.00,10.00,11.00,21.54,100.82,19.65,15.98,-2.09,0.63,1.08,,,,18.60,26.70
2023.00,1.00,10.00,12.00,31.65,88.62,18.71,15.62,-1.90,1.09,1.29,,,,13.85,36.62
2023.00,1.00,10.00,13.00,32.59,91.09,20.18,15.91,-1.18,0.21,1.76,,,,4.35,58.95
2023.00,1.00,10.00,14.00,33.53,93.55,18.45,16.21,-0.46,-0.67,2.22,,,,2.00,61.22
2023.00,1.00,10.00,15.00,34.47,96.01,16.78,16.50,0.25,-1.55,2.69,,,,2.08,62.48
2023.00,1.00,10.00,16.00,31.49,112.23,17.27,16.83,0.76,-1.44,2.43,,,,1.82,51.00
2023.00,1.00,10.00,17.00,28.52,128.45,18.82,17.15,1.27,-1.32,2.17,,,,1.85,38.45
2023.00,1.00,10.00,18.00,25.54,144.67,18.93,17.47,1.77,-1.21,1.91,,,,1.95,34.10
2023.00,1.00,10.00,19.00,21.21,139.81,20.20,17.82,1.29,-1.40,1.37,,,,2.10,36.48
2023.00,1.00,10.00,20.00,16.88,134.95,19.26,18.16,0.82,-1.59,0.83,,,,2.10,31.32
2023.00,1.00,10.00,21.00,12.55,130.09,20.65,18.51,0.34,-1.78,0.28,,,,4.47,22.20
2023.00,1.00,10.00,22.00,8.50,143.41,21.64,18.80,0.40,-1.75,0.47,,,,3.75,23.50
2023.00,1.00,10.00,23.00,4.44,156.73,22.49,19.10,0.47,-1.72,0.66,,,,3.85,19.98
2023.00,9.00,28.00,0.00,48.92,84.47,21.25,14.03,2.18,-0.59,-0.70,,,,4.65,18.25
2023.00,9.00,28.00,1.00,43.95,78.76,22.39,14.02,1.84,-0.86,-0.60,,,,4.43,17.45
2023.00,9.00,28.00,2.00,38.97,73.05,20.34,14.00,1.50,-1.14,-0.50,,,,4.70,16.65
2023.00,9.00,28.00,3.00,33.99,67.34,21.66,13.99,1.16,-1.42,-0.41,,,,4.28,16.38
2023.00,9.00,28.00,4.00,33.99,69.55,21.18,13.86,0.92,-1.49,-1.08,,,,4.47,16.15
2023.00,9.00,28.00,5.00,33.99,71.76,23.19,13.73,0.68,-1.56,-1.76,,,,4.55,16.15
2023.00,9.00,28.00,6.00,33.99,73.97,26.40,13.60,0.44,-1.63,-2.44,,,,4.50,16.60
2023.00,9.00,28.00,7.00,30.72,74.03,28.20,13.37,0.92,-1.23,-1.85,,,,4.62,16.67
2023.00,9.00,28.00,8.00,27.44,74.10,26.18,13.14,1.40,-0.84,-1.25,0.76,2.56,0.30,4.65,16.23
2023.00,9.00,28.00,9.00,24.17,74.16,26.91,12.90,1.88,-0.44,-0.66,,,,4.60,16.58
2023.00,9.00,28.00,10.00,25.55,78.73,26.60,12.79,1.83,-0.76,-0.68,,,,4.62,16.23
2023.00,9.00,28.00,11.00,26.93,83.29,26.23,12.69,1.79,-1.09,-0.69,,,,4.38,16.35
2023.00,9.00,28.00,12.00,28.31,87.85,25.99,12.58,1.75,-1.41,-0.71,,,,4.65,16.38
2023.00,9.00,28.00,13.00,27.86,84.41,27.13,12.98,1.93,-1.02,-0.81,,,,4.82,17.18
2023.00,9.00,28.00,14.00,27.42,80.96,26.88,13.39,2.11,-0.64,-0.91,,,,4.40,20.93
2023.00,9.00,28.00,15.00,26.98,77.52,24.67,13.79,2.29,-0.25,-1.01,,,,4.60,22.88
2023.00,9.00,28.00,16.00,20.09,85.59,23.08,13.00,1.75,-0.65,-1.19,,,,4.40,23.40
2023.00,9.00,28.00,17.00,13.19,93.66,25.01,12.21,1.21,-1.04,-1.37,,,,4.47,21.18
2023.00,9.00,28.00,18.00,6.30,101.74,24.57,11.41,0.67,-1.43,-1.55,,,,4.35,18.85
2023.00,9.00,28.00,19.00,15.47,95.65,25.99,11.42,0.68,-1.45,-1.29,,,,4.33,17.73
2023.00,9.00,28.00,20.00,24.65,89.56,25.56,11.42,0.69,-1.47,-1.03,,,,4.70,18.02
2023.00,9.00,28.00,21.00,33.82,83.47,22.49,11.43,0.70,-1.49,-0.77,,,,4.30,17.70
2023.00,9.00,28.00,22.00,33.50,81.27,24.20,11.25,0.77,-1.49,-0.45,,,,4.62,17.00
